date,country,gas_type,price_per_liter_euro_with_tax
2026-03-09,EU,euro95,1.7740847793832666
2026-03-02,EU,euro95,1.6646510175526492
2026-02-23,EU,euro95,1.637231143049459
2026-02-16,EU,euro95,1.63195305277991
2026-02-09,EU,euro95,1.623450155431859
2026-02-02,EU,euro95,1.6219213124993241
2026-01-26,EU,euro95,1.6150223080067574
2026-01-19,EU,euro95,1.6112966362951349
2026-01-12,EU,euro95,1.6046590932164988
2026-01-05,EU,euro95,1.6045514813278863
2025-12-29,EU,euro95,1.5857555123171894
2025-12-22,EU,euro95,1.5868823553435782
2025-12-15,EU,euro95,1.6053345911018724
2025-12-08,EU,euro95,1.6195362882213837
2025-12-01,EU,euro95,1.6289672680359575
2025-11-24,EU,euro95,1.6387850342457015
2025-11-17,EU,euro95,1.6391871996979837
2025-11-10,EU,euro95,1.624586991170489
2025-11-03,EU,euro95,1.6194329725456553
2025-10-27,EU,euro95,1.6146729296640627
2025-10-20,EU,euro95,1.6084867799579126
2025-10-13,EU,euro95,1.6160437579654487
2025-10-06,EU,euro95,1.6198596232380351
2025-09-29,EU,euro95,1.6228401463473887
2025-09-22,EU,euro95,1.6228622566120032
2025-09-15,EU,euro95,1.6217911202989599
2025-09-08,EU,euro95,1.6157906028753577
2025-09-01,EU,euro95,1.6073624223989695
2025-08-25,EU,euro95,1.6095031933232642
2025-08-18,EU,euro95,1.6058077533732689
2025-08-11,EU,euro95,1.6117273805741184
2025-08-04,EU,euro95,1.616817755398579
2025-07-28,EU,euro95,1.6143271374462764
2025-07-21,EU,euro95,1.6202065159572991
2025-07-14,EU,euro95,1.6215070269051852
2025-07-07,EU,euro95,1.6213017069860085
2025-06-30,EU,euro95,1.6328618023811183
2025-06-23,EU,euro95,1.6392064379547464
2025-06-16,EU,euro95,1.615692591011363
2025-06-09,EU,euro95,1.598598759031333
2025-06-02,EU,euro95,1.5993587783940681
2025-05-26,EU,euro95,1.6023434268388888
2025-05-19,EU,euro95,1.6037996009292903
2025-05-12,EU,euro95,1.5987771743152803
2025-05-05,EU,euro95,1.6023121122634818
2025-04-28,EU,euro95,1.6097821831163928
2025-04-21,EU,euro95,1.6145576817184932
2025-04-14,EU,euro95,1.6224866741129844
2025-04-07,EU,euro95,1.6478264137629877
2025-03-31,EU,euro95,1.653155454628982
2025-03-24,EU,euro95,1.6402837469436673
2025-03-17,EU,euro95,1.6453273198338592
2025-03-10,EU,euro95,1.6608700714917672
2025-03-03,EU,euro95,1.6893846316335541
2025-02-24,EU,euro95,1.702486071043054
2025-02-17,EU,euro95,1.706384757306826
2025-02-10,EU,euro95,1.7045400529140964
2025-02-03,EU,euro95,1.697430596843302
2025-01-27,EU,euro95,1.7019593836825668
2025-01-20,EU,euro95,1.7007525697060064
2025-01-13,EU,euro95,1.6786335088486042
2025-01-06,EU,euro95,1.671005017920467
2024-12-30,EU,euro95,1.6521288027120613
2024-12-23,EU,euro95,1.6510668429587922
2024-12-16,EU,euro95,1.6449388113218268
2024-12-09,EU,euro95,1.6394117095928777
2024-12-02,EU,euro95,1.6417963373736486
2024-11-25,EU,euro95,1.6446161988952555
2024-11-18,EU,euro95,1.6356976606393119
2024-11-11,EU,euro95,1.6310766322029144
2024-11-04,EU,euro95,1.6292663410422445
2024-10-28,EU,euro95,1.6391512027081556
2024-10-21,EU,euro95,1.640199077760917
2024-10-14,EU,euro95,1.640039649284741
2024-10-07,EU,euro95,1.6186083967126335
2024-09-30,EU,euro95,1.6111134199308574
2024-09-23,EU,euro95,1.62196809720484
2024-09-16,EU,euro95,1.6245369295953376
2024-09-09,EU,euro95,1.6402052804944136
2024-09-02,EU,euro95,1.6671299841503242
2024-08-26,EU,euro95,1.6790239373432052
2024-08-19,EU,euro95,1.6987314828679572
2024-08-12,EU,euro95,1.7056149500989648
2024-08-05,EU,euro95,1.7173960350848114
2024-07-29,EU,euro95,1.7265292546601023
2024-07-22,EU,euro95,1.7322573907745193
2024-07-15,EU,euro95,1.742418832220278
2024-07-08,EU,euro95,1.7478744499795011
2024-07-01,EU,euro95,1.73860269567258
2024-06-24,EU,euro95,1.7307087667750556
2024-06-17,EU,euro95,1.7231734545706106
2024-06-10,EU,euro95,1.7238199326642987
2024-06-03,EU,euro95,1.7418449858013736
2024-05-27,EU,euro95,1.7537297766177151
2024-05-20,EU,euro95,1.7680119037143913
2024-05-13,EU,euro95,1.7794302971950888
2024-05-06,EU,euro95,1.7913149889844324
2024-04-29,EU,euro95,1.8009766564164567
2024-04-22,EU,euro95,1.808193509411299
2024-04-15,EU,euro95,1.8056198759509348
2024-04-08,EU,euro95,1.7959111538733799
2024-04-01,EU,euro95,1.7757356859656421
2024-03-25,EU,euro95,1.7547302777641132
2024-03-18,EU,euro95,1.7372664757180587
2024-03-11,EU,euro95,1.7325254895283746
2024-03-04,EU,euro95,1.7312900301278467
2024-02-26,EU,euro95,1.728993904178691
2024-02-19,EU,euro95,1.731045937528698
2024-02-12,EU,euro95,1.714405528749658
2024-02-05,EU,euro95,1.6949570947850205
2024-01-29,EU,euro95,1.6871374350776764
2024-01-22,EU,euro95,1.6661093925947852
2024-01-15,EU,euro95,1.6631169803822834
2024-01-08,EU,euro95,1.6665707919098294
2024-01-01,EU,euro95,1.66123986712701
2023-12-25,EU,euro95,1.6671650490392396
2023-12-18,EU,euro95,1.6648684884545741
2023-12-11,EU,euro95,1.6816251078280402
2023-12-04,EU,euro95,1.7015133370509232
2023-11-27,EU,euro95,1.7180425183378465
2023-11-20,EU,euro95,1.7202215849814584
2023-11-13,EU,euro95,1.7385520158762586
2023-11-06,EU,euro95,1.7570883447951262
2023-10-30,EU,euro95,1.7550128433238195
2023-10-23,EU,euro95,1.763569337086049
2023-10-16,EU,euro95,1.7654537304397266
2023-10-09,EU,euro95,1.7894129144670685
2023-10-02,EU,euro95,1.8239590162605337
2023-09-25,EU,euro95,1.8391632015428379
2023-09-18,EU,euro95,1.8380931645850096
2023-09-11,EU,euro95,1.8303155426913478
2023-09-04,EU,euro95,1.8336932125327086
2023-08-28,EU,euro95,1.827464904583091
2023-08-21,EU,euro95,1.8159794619096545
2023-08-14,EU,euro95,1.8115945443220902
2023-08-07,EU,euro95,1.8000128060185678
2023-07-31,EU,euro95,1.7867338380392042
2023-07-24,EU,euro95,1.7467928577556566
2023-07-17,EU,euro95,1.736533861210336
2023-07-10,EU,euro95,1.7262716188682898
2023-07-03,EU,euro95,1.7279076292383806
2023-06-26,EU,euro95,1.7218557586013674
2023-06-19,EU,euro95,1.7219937478877958
2023-06-12,EU,euro95,1.7253010886664712
2023-06-05,EU,euro95,1.7119476883475708
2023-05-29,EU,euro95,1.7147314406419893
2023-05-22,EU,euro95,1.7012079531310558
2023-05-15,EU,euro95,1.6994962820601796
2023-05-08,EU,euro95,1.7057456059656033
2023-05-01,EU,euro95,1.7287492086785106
2023-04-24,EU,euro95,1.7403455349610097
2023-04-17,EU,euro95,1.7660489270539008
2023-04-10,EU,euro95,1.7584088798071507
2023-04-03,EU,euro95,1.7337669100532263
2023-03-27,EU,euro95,1.7147139728909875
2023-03-20,EU,euro95,1.7078569226788807
2023-03-13,EU,euro95,1.7292085092861813
2023-03-06,EU,euro95,1.727633652505333
2023-02-27,EU,euro95,1.719708845012519
2023-02-20,EU,euro95,1.723769344283044
2023-02-13,EU,euro95,1.7205674787588368
2023-02-06,EU,euro95,1.7244880600564414
2023-01-30,EU,euro95,1.7412069159955208
2023-01-23,EU,euro95,1.7156208158535367
2023-01-16,EU,euro95,1.6929402261417354
2023-01-09,EU,euro95,1.6870056881043052
2023-01-02,EU,euro95,1.6663878418818916
2022-12-26,EU,euro95,1.62541164307249
2022-12-19,EU,euro95,1.629665879694775
2022-12-12,EU,euro95,1.646221520943468
2022-12-05,EU,euro95,1.6851926815414493
2022-11-28,EU,euro95,1.6990619208491358
2022-11-21,EU,euro95,1.7341770169036361
2022-11-14,EU,euro95,1.777041222010604
2022-11-07,EU,euro95,1.7906652881291956
2022-10-31,EU,euro95,1.7791717620235883
2022-10-24,EU,euro95,1.786969625975663
2022-10-17,EU,euro95,1.8077340314288546
2022-10-10,EU,euro95,1.7740440050790705
2022-10-03,EU,euro95,1.7230483817374826
2022-09-26,EU,euro95,1.7157693692242908
2022-09-19,EU,euro95,1.7388785008827856
2022-09-12,EU,euro95,1.7663816944115145
2022-09-05,EU,euro95,1.7982805019994395
2022-08-29,EU,euro95,1.7694594204629843
2022-08-22,EU,euro95,1.75473128993289
2022-08-15,EU,euro95,1.766962193926674
2022-08-08,EU,euro95,1.795036193818635
2022-08-01,EU,euro95,1.8509566834442566
2022-07-25,EU,euro95,1.8759321160886608
2022-07-18,EU,euro95,1.925120233422007
2022-07-11,EU,euro95,1.9577413403423842
2022-07-04,EU,euro95,1.9918005363902136
2022-06-27,EU,euro95,2.013382486463116
2022-06-20,EU,euro95,2.032334861603369
2022-06-13,EU,euro95,2.0338069731845465
2022-06-06,EU,euro95,2.0078902882995178
2022-05-30,EU,euro95,1.9880136581704588
2022-05-23,EU,euro95,1.959908731366999
2022-05-16,EU,euro95,1.9181921671737248
2022-05-09,EU,euro95,1.8816476675487919
2022-05-02,EU,euro95,1.8481156794468525
2022-04-25,EU,euro95,1.8297138751604385
2022-04-11,EU,euro95,1.821440059228412
2022-04-04,EU,euro95,1.8502034011806179
2022-03-28,EU,euro95,1.898744504707102
2022-03-21,EU,euro95,1.930542415884107
2022-03-14,EU,euro95,1.9993510896914224
2022-03-07,EU,euro95,1.8445688661451938
2022-02-28,EU,euro95,1.7354438637122773
2022-02-21,EU,euro95,1.6978264832719507
2022-02-14,EU,euro95,1.687823840954648
2022-02-07,EU,euro95,1.6731869042370102
2022-01-31,EU,euro95,1.6686774593980176
2022-01-24,EU,euro95,1.64915447850228
2022-01-17,EU,euro95,1.6337772871811485
2022-01-10,EU,euro95,1.6244117825536648
2022-01-03,EU,euro95,1.6146741585011708
2021-12-20,EU,euro95,1.5940000528454803
2021-12-13,EU,euro95,1.6008780324934657
2021-12-06,EU,euro95,1.6048395230554087
2021-11-29,EU,euro95,1.6317757223724552
2021-11-22,EU,euro95,1.6458334127032441
2021-11-15,EU,euro95,1.6539354551055672
2021-11-08,EU,euro95,1.6537456522224996
2021-11-01,EU,euro95,1.6432855793913619
2021-10-25,EU,euro95,1.6334538888890286
2021-10-18,EU,euro95,1.6255393112425929
2021-10-11,EU,euro95,1.6033208406628046
2021-10-04,EU,euro95,1.5752272991141487
2021-09-27,EU,euro95,1.5542644391616598
2021-09-20,EU,euro95,1.5543487204593518
2021-09-13,EU,euro95,1.5497388387900615
2021-09-06,EU,euro95,1.5435978054797355
2021-08-30,EU,euro95,1.5362694770633867
2021-08-23,EU,euro95,1.5322889966406723
2021-08-16,EU,euro95,1.5419873605031753
2021-08-09,EU,euro95,1.54348336734111
2021-08-02,EU,euro95,1.542276563595461
2021-07-26,EU,euro95,1.5334805180537292
2021-07-19,EU,euro95,1.5343236762912735
2021-07-12,EU,euro95,1.5260677632697466
2021-07-05,EU,euro95,1.5187045629315818
2021-06-28,EU,euro95,1.5087316709673142
2021-06-21,EU,euro95,1.489864310202428
2021-06-14,EU,euro95,1.4826548190159399
2021-06-07,EU,euro95,1.4713019992970582
2021-05-31,EU,euro95,1.471203137977788
2021-05-24,EU,euro95,1.470708532697231
2021-05-17,EU,euro95,1.470291578908939
2021-05-10,EU,euro95,1.4689210551055052
2021-05-03,EU,euro95,1.4551822965410777
2021-04-26,EU,euro95,1.4526103059267443
2021-04-19,EU,euro95,1.451601659783236
2021-04-12,EU,euro95,1.4466838351300761
2021-03-29,EU,euro95,1.439712160579722
2021-03-22,EU,euro95,1.4418772994159292
2021-03-15,EU,euro95,1.4406238625470082
2021-03-08,EU,euro95,1.4193158678876154
2021-03-01,EU,euro95,1.402416754242984
2021-02-22,EU,euro95,1.3890591481966705
2021-02-15,EU,euro95,1.368842232427702
2021-02-08,EU,euro95,1.3590313865378398
2021-02-01,EU,euro95,1.3436477932364248
2021-01-25,EU,euro95,1.341001054397802
2021-01-18,EU,euro95,1.3347202248495824
2021-01-11,EU,euro95,1.3174017492682495
2020-12-21,EU,euro95,1.2768823181848923
2020-12-14,EU,euro95,1.2678521989110512
2020-12-07,EU,euro95,1.2639885718683708
2020-11-30,EU,euro95,1.2625138225756738
2020-11-23,EU,euro95,1.2533890963131964
2020-11-16,EU,euro95,1.2477932896621133
2020-11-09,EU,euro95,1.2358697580427886
2020-11-02,EU,euro95,1.2369679505367666
2020-10-26,EU,euro95,1.2528738815666303
2020-10-19,EU,euro95,1.2623643833342033
2020-10-12,EU,euro95,1.2693192456909594
2020-10-05,EU,euro95,1.2660737124575865
2020-09-28,EU,euro95,1.2634132829224634
2020-09-21,EU,euro95,1.2673463079447072
2020-09-14,EU,euro95,1.2668263758633815
2020-09-07,EU,euro95,1.2741663179974325
2020-08-31,EU,euro95,1.278546585311376
2020-08-24,EU,euro95,1.2738149998005466
2020-08-17,EU,euro95,1.2725223839743263
2020-08-10,EU,euro95,1.267455688301237
2020-08-03,EU,euro95,1.2661035809346364
2020-07-27,EU,euro95,1.2741325498218459
2020-07-20,EU,euro95,1.2672490740273687
2020-07-13,EU,euro95,1.2692143256902622
2020-07-06,EU,euro95,1.2596187805382981
2020-06-29,EU,euro95,1.2564440825340404
2020-06-22,EU,euro95,1.248794196375336
2020-06-15,EU,euro95,1.2316089111291468
2020-06-08,EU,euro95,1.2190552078077752
2020-06-01,EU,euro95,1.2061161100176432
2020-05-25,EU,euro95,1.19440736131651
2020-05-18,EU,euro95,1.1766178875577715
2020-05-11,EU,euro95,1.1678269833063855
2020-05-04,EU,euro95,1.1605849966807926
2020-04-27,EU,euro95,1.1673578029693665
2020-04-20,EU,euro95,1.189184059539159
2020-04-06,EU,euro95,1.205853749237965
2020-03-30,EU,euro95,1.2233116865567273
2020-03-23,EU,euro95,1.2509436497315733
2020-03-16,EU,euro95,1.3035279838855813
2020-03-09,EU,euro95,1.361622811691603
2020-03-02,EU,euro95,1.3826498580489066
2020-02-24,EU,euro95,1.4050892242021158
2020-02-17,EU,euro95,1.4000247407208577
2020-02-10,EU,euro95,1.3985153630371563
2020-02-03,EU,euro95,1.4043842412519416
2020-01-27,EU,euro95,1.4145987746239035
2020-01-20,EU,euro95,1.4219933723362181
2020-01-13,EU,euro95,1.4269989230300693
2020-01-06,EU,euro95,1.4312172104873793
2019-12-16,EU,euro95,1.419545784811922
2019-12-09,EU,euro95,1.4206511953492682
2019-12-02,EU,euro95,1.4207686592123285
2019-11-25,EU,euro95,1.4185136463496981
2019-11-18,EU,euro95,1.417042123286276
2019-11-11,EU,euro95,1.4174401770330076
2019-11-04,EU,euro95,1.4117547154656906
2019-10-28,EU,euro95,1.4085823547859333
2019-10-21,EU,euro95,1.4128252362194091
2019-10-14,EU,euro95,1.4135317039061546
2019-10-07,EU,euro95,1.4155595935254963
2019-09-30,EU,euro95,1.4196983204586568
2019-09-23,EU,euro95,1.4222267575557483
2019-09-16,EU,euro95,1.4085631905874618
2019-09-09,EU,euro95,1.4080602130461572
2019-09-02,EU,euro95,1.4038429193447843
2019-08-26,EU,euro95,1.4094537618596708
2019-08-19,EU,euro95,1.4132606482101742
2019-08-12,EU,euro95,1.4165149884648867
2019-08-05,EU,euro95,1.43543061442801
2019-07-29,EU,euro95,1.438721959504828
2019-07-22,EU,euro95,1.4386852775732264
2019-07-15,EU,euro95,1.4452708195862995
2019-07-08,EU,euro95,1.4350104760104347
2019-07-01,EU,euro95,1.435528956045037
2019-06-24,EU,euro95,1.4355163542943876
2019-06-17,EU,euro95,1.4430651052924663
2019-06-10,EU,euro95,1.457714154303883
2019-06-03,EU,euro95,1.4865071079251169
2019-05-27,EU,euro95,1.490626577632223
2019-05-20,EU,euro95,1.4855355292246146
2019-05-13,EU,euro95,1.4793565381421745
2019-05-06,EU,euro95,1.4864052384920703
2019-04-29,EU,euro95,1.4755523859014064
2019-04-15,EU,euro95,1.453087718098662
2019-04-08,EU,euro95,1.4315710665268255
2019-04-01,EU,euro95,1.4121210152645756
2019-03-25,EU,euro95,1.3950751920231612
2019-03-18,EU,euro95,1.3781831900678212
2019-03-11,EU,euro95,1.373561123155681
2019-03-04,EU,euro95,1.3674406819527025
2019-02-25,EU,euro95,1.3568323720445234
2019-02-18,EU,euro95,1.3490760185609263
2019-02-11,EU,euro95,1.3385192665116763
2019-02-04,EU,euro95,1.3380241544892397
2019-01-28,EU,euro95,1.3398049632648037
2019-01-21,EU,euro95,1.3365366991289889
2019-01-14,EU,euro95,1.3335583824683992
2019-01-07,EU,euro95,1.3302853384075848
2018-12-17,EU,euro95,1.364046347890146
2018-12-10,EU,euro95,1.3768323493788943
2018-12-03,EU,euro95,1.3990183185056304
2018-11-26,EU,euro95,1.4246421183057592
2018-11-19,EU,euro95,1.4446596608177695
2018-11-12,EU,euro95,1.4662954865404039
2018-11-05,EU,euro95,1.4815103942635015
2018-10-29,EU,euro95,1.4800798097883698
2018-10-22,EU,euro95,1.4808060777947825
2018-10-15,EU,euro95,1.4860127258271931
2018-10-08,EU,euro95,1.490270732350991
2018-10-01,EU,euro95,1.4750062533568418
2018-09-24,EU,euro95,1.4751801865647391
2018-09-17,EU,euro95,1.4807519157513143
2018-09-10,EU,euro95,1.4787340884367606
2018-09-03,EU,euro95,1.46915831230703
2018-08-27,EU,euro95,1.46410715203466
2018-08-20,EU,euro95,1.4614648070820804
2018-08-13,EU,euro95,1.461031616779725
2018-08-06,EU,euro95,1.4623883709063386
2018-07-30,EU,euro95,1.4550754927907503
2018-07-23,EU,euro95,1.4468677491903525
2018-07-16,EU,euro95,1.4550401966279176
2018-07-09,EU,euro95,1.4542305832261764
2018-07-02,EU,euro95,1.4487342102027125
2018-06-25,EU,euro95,1.4478055899489124
2018-06-18,EU,euro95,1.4574381745768796
2018-06-11,EU,euro95,1.4629788833098638
2018-06-04,EU,euro95,1.4721715728254432
2018-05-28,EU,euro95,1.4698591985489484
2018-05-21,EU,euro95,1.4573127448390184
2018-05-14,EU,euro95,1.4340554340583371
2018-05-07,EU,euro95,1.4157940570784557
2018-04-30,EU,euro95,1.408366032161301
2018-04-23,EU,euro95,1.3973887836307761
2018-04-16,EU,euro95,1.3929124021692416
2018-04-09,EU,euro95,1.379581083588278
2018-03-26,EU,euro95,1.3551458545387585
2018-03-19,EU,euro95,1.348555329992515
2018-03-12,EU,euro95,1.3455543088279571
2018-03-05,EU,euro95,1.35267632466295
2018-02-26,EU,euro95,1.3577994177615533
2018-02-19,EU,euro95,1.3589593856749849
2018-02-12,EU,euro95,1.374169213899077
2018-02-05,EU,euro95,1.3847558931420292
2018-01-29,EU,euro95,1.3871084147317672
2018-01-22,EU,euro95,1.380310473339225
2018-01-15,EU,euro95,1.3764988742146258
2018-01-08,EU,euro95,1.3781031838557232
2018-01-01,EU,euro95,1.3713891837148195
2017-12-18,EU,euro95,1.360850634296131
2017-12-11,EU,euro95,1.356258871638494
2017-12-04,EU,euro95,1.3637917739071226
2017-11-27,EU,euro95,1.3633036766009508
2017-11-20,EU,euro95,1.3640545708280276
2017-11-13,EU,euro95,1.3626615091705332
2017-11-06,EU,euro95,1.3610998660236249
2017-10-30,EU,euro95,1.3461787548655335
2017-10-23,EU,euro95,1.3368005077238811
2017-10-16,EU,euro95,1.337980117636398
2017-10-09,EU,euro95,1.3395222334959518
2017-10-02,EU,euro95,1.3463861904446517
2017-09-25,EU,euro95,1.3516136297552213
2017-09-18,EU,euro95,1.3535082069088058
2017-09-11,EU,euro95,1.351632663688224
2017-09-04,EU,euro95,1.3371421886403585
2017-08-28,EU,euro95,1.318189165355964
2017-08-21,EU,euro95,1.3161350660877762
2017-08-14,EU,euro95,1.3186932002879734
2017-08-07,EU,euro95,1.3167187610557411
2017-07-31,EU,euro95,1.3122037767559422
2017-07-24,EU,euro95,1.3102470493960654
2017-07-17,EU,euro95,1.3129408484425584
2017-07-10,EU,euro95,1.309034036054332
2017-07-03,EU,euro95,1.3093825622577657
2017-06-26,EU,euro95,1.311915467823502
2017-06-19,EU,euro95,1.3225277219032567
2017-06-12,EU,euro95,1.3292245363195403
2017-06-05,EU,euro95,1.3437215371450424
2017-05-29,EU,euro95,1.3478753240482748
2017-05-22,EU,euro95,1.3485126608493807
2017-05-15,EU,euro95,1.3512432323321626
2017-05-08,EU,euro95,1.3586065584677993
2017-05-01,EU,euro95,1.3760650340205425
2017-04-24,EU,euro95,1.3855665345123593
2017-04-10,EU,euro95,1.3732121755801325
2017-04-03,EU,euro95,1.358415097580211
2017-03-27,EU,euro95,1.3471669585761197
2017-03-20,EU,euro95,1.3533973864712394
2017-03-13,EU,euro95,1.3671787372339004
2017-03-06,EU,euro95,1.3799462251708945
2017-02-27,EU,euro95,1.3892025415682212
2017-02-20,EU,euro95,1.3907066918336415
2017-02-13,EU,euro95,1.3885348765579304
2017-02-06,EU,euro95,1.3823302022362363
2017-01-30,EU,euro95,1.3820054472831627
2017-01-23,EU,euro95,1.3753798184829154
2017-01-16,EU,euro95,1.3704172890045732
2017-01-09,EU,euro95,1.3745280557672297
2017-01-02,EU,euro95,1.368535065601509
2016-12-19,EU,euro95,1.3530623294285002
2016-12-12,EU,euro95,1.3402621022658239
2016-12-05,EU,euro95,1.3267395012660166
2016-11-28,EU,euro95,1.3109702900658955
2016-11-21,EU,euro95,1.300883252598635
2016-11-14,EU,euro95,1.3063953748922852
2016-11-07,EU,euro95,1.310564064126493
2016-10-31,EU,euro95,1.3138064404967624
2016-10-24,EU,euro95,1.3153004735341145
2016-10-17,EU,euro95,1.307295160712453
2016-10-10,EU,euro95,1.3029375229432933
2016-10-03,EU,euro95,1.2959536873569037
2016-09-26,EU,euro95,1.2913369155741525
2016-09-19,EU,euro95,1.2960506150957078
2016-09-12,EU,euro95,1.3003378784279425
2016-09-05,EU,euro95,1.2921958480088647
2016-08-29,EU,euro95,1.2937685688446598
2016-08-22,EU,euro95,1.2828090649393025
2016-08-15,EU,euro95,1.269169631879773
2016-08-08,EU,euro95,1.271276092665502
2016-08-01,EU,euro95,1.2792606228689747
2016-07-25,EU,euro95,1.2927318967875812
2016-07-18,EU,euro95,1.2986995880587455
2016-07-11,EU,euro95,1.3005321430062629
2016-07-04,EU,euro95,1.3191574223010818
2016-06-27,EU,euro95,1.32310768498109
2016-06-20,EU,euro95,1.3350611650263826
2016-06-13,EU,euro95,1.337528097443462
2016-06-06,EU,euro95,1.3447856789975174
2016-05-30,EU,euro95,1.3462381354814208
2016-05-23,EU,euro95,1.3254712322393707
2016-05-16,EU,euro95,1.3108382895748634
2016-05-09,EU,euro95,1.3054294681082632
2016-05-02,EU,euro95,1.31039222653364
2016-04-25,EU,euro95,1.301363019017714
2016-04-18,EU,euro95,1.2876299418358688
2016-04-11,EU,euro95,1.2711227063057462
2016-04-04,EU,euro95,1.271513335172667
2016-03-21,EU,euro95,1.2489607941219145
2016-03-14,EU,euro95,1.241651131361041
2016-03-07,EU,euro95,1.2237966423437652
2016-02-29,EU,euro95,1.2141340278446515
2016-02-22,EU,euro95,1.2151261467455081
2016-02-15,EU,euro95,1.2118598430423013
2016-02-08,EU,euro95,1.2394396229026396
2016-02-01,EU,euro95,1.249305537741
2016-01-25,EU,euro95,1.247318118833586
2016-01-18,EU,euro95,1.2506732869465798
2016-01-11,EU,euro95,1.2735022056202627
2016-01-04,EU,euro95,1.2811471236368885
2015-12-14,EU,euro95,1.300593539557226
2015-12-07,EU,euro95,1.326582505022222
2015-11-30,EU,euro95,1.3373185058780817
2015-11-23,EU,euro95,1.3360006307120993
2015-11-16,EU,euro95,1.3437369671172288
2015-11-09,EU,euro95,1.3382875697622942
2015-11-02,EU,euro95,1.3259668423907696
2015-10-26,EU,euro95,1.3223800726001964
2015-10-19,EU,euro95,1.3290047710773598
2015-10-12,EU,euro95,1.3392040901927522
2015-10-05,EU,euro95,1.3340810010084652
2015-09-28,EU,euro95,1.3426991074576458
2015-09-21,EU,euro95,1.3610823665661602
2015-09-14,EU,euro95,1.3677141623038618
2015-09-07,EU,euro95,1.3696302348102758
2015-08-31,EU,euro95,1.3685283625444045
2015-08-24,EU,euro95,1.400323575922603
2015-08-17,EU,euro95,1.438079484248755
2015-08-10,EU,euro95,1.4566055356745595
2015-08-03,EU,euro95,1.4732306876496895
2015-07-27,EU,euro95,1.4818849530333618
2015-07-20,EU,euro95,1.4985258236817869
2015-07-13,EU,euro95,1.5016413486021918
2015-07-06,EU,euro95,1.4929059546856813
2015-06-29,EU,euro95,1.4896524037929875
2015-06-22,EU,euro95,1.4928921323608304
2015-06-15,EU,euro95,1.4858380899455863
2015-06-08,EU,euro95,1.4747130113623574
2015-06-01,EU,euro95,1.4772459850076471
2015-05-25,EU,euro95,1.4815732595693571
2015-05-18,EU,euro95,1.4724191889285643
2015-05-11,EU,euro95,1.476238614414515
2015-05-04,EU,euro95,1.4660902875365855
2015-04-27,EU,euro95,1.4658908953405552
2015-04-20,EU,euro95,1.4497823226390973
2015-04-13,EU,euro95,1.4319707298818072
2015-03-30,EU,euro95,1.4234762261714453
2015-03-23,EU,euro95,1.4150070640086605
2015-03-16,EU,euro95,1.4227172694644814
2015-03-09,EU,euro95,1.4081942085360037
2015-03-02,EU,euro95,1.3849681872062107
2015-02-23,EU,euro95,1.366960016412233
2015-02-16,EU,euro95,1.3511124980787403
2015-02-09,EU,euro95,1.3298342643931058
2015-02-02,EU,euro95,1.2953398539652479
2015-01-26,EU,euro95,1.2921857182473242
2015-01-19,EU,euro95,1.286416638260989
2015-01-12,EU,euro95,1.3016195598393865
2015-01-05,EU,euro95,1.3280089708348681
2014-12-15,EU,euro95,1.3781304115241775
2014-12-08,EU,euro95,1.4168815058563768
2014-12-01,EU,euro95,1.445063785104512
2014-11-24,EU,euro95,1.4627777559017148
2014-11-17,EU,euro95,1.4702529723827948
2014-11-10,EU,euro95,1.4829093988045043
2014-11-03,EU,euro95,1.4902937761385353
2014-10-27,EU,euro95,1.492857179389293
2014-10-20,EU,euro95,1.4982750503306048
2014-10-13,EU,euro95,1.5404298633143954
2014-10-06,EU,euro95,1.549526718333245
2014-09-29,EU,euro95,1.5543473336166787
2014-09-22,EU,euro95,1.5567596426896195
2014-09-15,EU,euro95,1.557606808613158
2014-09-08,EU,euro95,1.556442546701628
2014-09-01,EU,euro95,1.558191642278572
2014-08-25,EU,euro95,1.5510545398902371
2014-08-18,EU,euro95,1.5553244609783918
2014-08-11,EU,euro95,1.5611203715964572
2014-08-04,EU,euro95,1.5660864957126872
2014-07-28,EU,euro95,1.5783559291675502
2014-07-21,EU,euro95,1.5812702312937599
2014-07-14,EU,euro95,1.5880703170282477
2014-07-07,EU,euro95,1.5919006530019684
2014-06-30,EU,euro95,1.589024217561804
2014-06-23,EU,euro95,1.585693770505454
2014-06-16,EU,euro95,1.5756705812533685
2014-06-09,EU,euro95,1.564120952661281
2014-06-02,EU,euro95,1.5585400817624024
2014-05-26,EU,euro95,1.5578443457469064
2014-05-19,EU,euro95,1.5509145133401776
2014-05-12,EU,euro95,1.554627103087128
2014-05-05,EU,euro95,1.5535089555549548
2014-04-28,EU,euro95,1.561163838111885
2014-04-14,EU,euro95,1.5438562766520911
2014-04-07,EU,euro95,1.5378758696679593
2014-03-31,EU,euro95,1.5310080246427484
2014-03-24,EU,euro95,1.5168298449096995
2014-03-17,EU,euro95,1.5185026049990105
2014-03-10,EU,euro95,1.5259318714681027
2014-03-03,EU,euro95,1.5348618141160608
2014-02-24,EU,euro95,1.5344177024774208
2014-02-17,EU,euro95,1.534516689194294
2014-02-10,EU,euro95,1.5225189210111525
2014-02-03,EU,euro95,1.5228107440862126
2014-01-27,EU,euro95,1.5233726206075173
2014-01-20,EU,euro95,1.522986106469492
2014-01-13,EU,euro95,1.5274937999605844
